Part,Source_PDF,Auxiliary_Flash_KB,DAC_Outputs,Motor_Control_PWM,Number_of_DACs,Number_of_Op_Amps,Quadrature_Encoder,CPU,WDT,POR,BOR,ADC_Resolution_bits,Hardware_RTC,RAM_KB,TempRange_Max,TempRange_Min,CPU_Speed_Max_MHz,Program_Memory_KB,Hardware_Touch,USART,Pincount,I2C,EEPROM_bytes,Packages,SPI,DAC_Resolution_Bits,Number_of_Comparators,IO_Pins_Max,ADC_Channels,Timers_16bit,CCL_LUTs,Voltage_Max,Voltage_Min,CCP,PWM_outputs,Input_Capture,CTMU_Channels,External_Interrupts,Windowed_WDT,DMA_Channels,Timers_8bit,USB,USB_Modules,Output_Compare,CAN_CANFD,TCB_count,TCA_count,Event_System_Channels,PTC_Channels,Output_Compare_PWM,Motor_Control_PWM_PIC,TCD_count,Remappable_Pins,TCC_count,TC_count,TCE_count,TCF_count,IOC_Pins
PIC32CM1602GV00048,datasheets\PIC32CM-16-32-GV00-Family-Data-Sheet-DS60001881.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,2,85,-40,48,16,PTC,6,48,6,0,"TQFP, VQFN",6,10,2,38,14,6,0,3.63,1.62,,12,,,,,,,,,,,,,,22,,,,,,6,,,
PIC32CM1602GV00064,datasheets\PIC32CM-16-32-GV00-Family-Data-Sheet-DS60001881.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,2,85,-40,48,16,PTC,6,64,6,0,"TQFP, VQFN",6,10,2,52,20,8,0,3.63,1.62,,16,,,,,,,,,,,,,,32,,,,,,8,,,
PIC32CM2532JH00032,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,32,85,-40,48,0.25,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM2532JH00048,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,32,85,-40,48,0.25,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM2532JH00064,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,32,85,-40,48,0.25,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM2532JH00100,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,32,85,-40,48,0.25,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM2532JH01032,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,32,85,-40,48,0.25,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,(4),,,,,,,,,,,,,
PIC32CM2532JH01048,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,32,85,-40,48,0.25,PTC,,48,,0,"TQFP,
VQFN",,10,,38,,,,5.5,2.7,,,,,,Yes,,,,,,2,,,,,,,,,,,,,
PIC32CM2532JH01064,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,32,85,-40,48,0.25,PTC,,64,,0,"TQFP,
VQFN",,10,,52,,,,5.5,2.7,,,,,,Yes,,,,,,2,,,,,,,,,,,,,
PIC32CM2532JH01100,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,32,85,-40,48,0.25,PTC,,100,,0,TQFP,,10,,84,,,,5.5,2.7,,,,,,Yes,,,,,,2,,,,,,,,,,,,,
PIC32CM2532LE00048,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,,,,48,,,,,,0,,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM2532LE00064,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,,,,48,,,,,,0,,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM2532LE00100,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,,,,48,,,,,,0,,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM2532LS00048,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,32,,,48,256+8,,,48,,0,"VQFN,TQFP",,16,,34,,,,3.63,1.62,,,,,12,Yes,,,,,,,,,,,,,,,3,,,,
PIC32CM2532LS00064,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,32,,,48,256+8,,,64,,0,"VQFN,
TQFP",,16,,48,,,,3.63,1.62,,,,,14,Yes,,,,,,,,,,,,,,,3,,,,
PIC32CM2532LS00100,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,32,,,48,256+8,,,100,,0,TQFP,,16,,80,,,,3.63,1.62,,,,,16,Yes,,,,,,,,,,,,,,,3,,,,
PIC32CM3204GV00032,datasheets\PIC32CM-16-32-GV00-Family-Data-Sheet-DS60001881.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,4,85,-40,48,32,PTC,4,32,4,0,"TQFP, VQFN",4,10,2,26,10,6,0,3.63,1.62,,12,,,,,,,,,,,,,,16,,,,,,6,,,
PIC32CM3204GV00048,datasheets\PIC32CM-16-32-GV00-Family-Data-Sheet-DS60001881.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,4,85,-40,48,32,PTC,6,48,6,0,"TQFP, VQFN",6,10,2,38,14,6,0,3.63,1.62,,12,,,,,,,,,,,,,,22,,,,,,6,,,
PIC32CM3204GV00064,datasheets\PIC32CM-16-32-GV00-Family-Data-Sheet-DS60001881.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,4,85,-40,48,32,PTC,6,64,6,0,"TQFP, VQFN",6,10,2,52,20,8,0,3.63,1.62,,16,,,,,,,,,,,,,,32,,,,,,8,,,
PIC32CM3204JH00032,datasheets\PIC32CM-64-32-JH00-Family-Data-Sheet-DS60001880.pdf,0,0,0,0,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,,85,-40,48,,PTC,,32,,0,"TQFP,VQFN",,,,26,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32CM3204JH00048,datasheets\PIC32CM-64-32-JH00-Family-Data-Sheet-DS60001880.pdf,0,0,0,0,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,,85,-40,48,,PTC,,48,,0,"TQFP, VQFN",,,,38,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32CM3204JH00064,datasheets\PIC32CM-64-32-JH00-Family-Data-Sheet-DS60001880.pdf,0,0,0,0,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,,85,-40,48,,PTC,,64,,0,"TQFP, VQFN",,,,52,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32CM5164JH00032,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,64,85,-40,48,0.5,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM5164JH00048,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,64,85,-40,48,0.5,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM5164JH00064,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,64,85,-40,48,0.5,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM5164JH00100,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,64,85,-40,48,0.5,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM5164JH01032,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,8,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,64,85,-40,48,0.5,PTC,,32,,0,TQFP,,10,,26,,,,5.5,2.7,,,,,,Yes,,,,,,1,,,,,,,,,,,,,
PIC32CM5164JH01048,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,64,85,-40,48,0.5,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM5164JH01064,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,64,85,-40,48,0.5,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM5164JH01100,datasheets\PIC32CM-JH00-JH01-Family-Data-Sheet-DS60001632.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,,12,Yes,64,85,-40,48,0.5,PTC,,,,0,,,10,,,,,,5.5,2.7,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CM5164LE00048,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,64,,,48,512+16,,,,,0,"VQFN,TQFP",,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM5164LE00064,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,64,,,48,512+16,,,,,0,,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM5164LE00100,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,64,,,48,512+16,,,,,0,,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM5164LS00048,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,,,,48,,,,,,0,,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM5164LS00064,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,,,,48,,,,,,0,,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM5164LS00100,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,,,,48,,,,,,0,,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM5164LS60048,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,,,,48,,,,,,0,VQFN,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM5164LS60064,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,,,,48,,,,,,0,,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM5164LS60100,datasheets\PIC32CM-LE00-LS00-LS60-Family-Data-Sheet-DS60001615.pdf,0,1,0,1,3,0,ARM Cortex-M23,Yes,Yes,,12,Yes,,,,48,,,,,,0,,,16,,,,,,3.63,1.62,,,,,,Yes,,,,,,,,,,,,,,,,,,,
PIC32CM6408JH00032,datasheets\PIC32CM-64-32-JH00-Family-Data-Sheet-DS60001880.pdf,0,0,0,0,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,,85,-40,48,,PTC,,,,0,,,,,,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32CM6408JH00048,datasheets\PIC32CM-64-32-JH00-Family-Data-Sheet-DS60001880.pdf,0,0,0,0,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,,85,-40,48,,PTC,,,,0,,,,,,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32CM6408JH00064,datasheets\PIC32CM-64-32-JH00-Family-Data-Sheet-DS60001880.pdf,0,0,0,0,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,,85,-40,48,,PTC,,,,0,,,,,,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32CM6408MC00032,datasheets\PIC32CM-MC00-Family-Data-Sheet-DS60001638.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,,85,-40,48,,,,,,0,,,10,,,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32CM6408MC00048,datasheets\PIC32CM-MC00-Family-Data-Sheet-DS60001638.pdf,0,1,0,1,0,0,ARM Cortex-M0+,Yes,Yes,Yes,12,Yes,,85,-40,48,,,,,,0,,,10,,,,,,5.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32CX1025SG41064,datasheets\PIC32CX-SG41-SG60-SG61-Family-Data-Sheet-DS60001715.pdf,0,0,0,0,0,0,ARM Cortex-M4F,Yes,Yes,Yes,12,Yes,,85,-40,120,,PTC,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CX1025SG41080,datasheets\PIC32CX-SG41-SG60-SG61-Family-Data-Sheet-DS60001715.pdf,0,0,0,0,0,0,ARM Cortex-M4F,Yes,Yes,Yes,12,Yes,,85,-40,120,,PTC,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CX1025SG41100,datasheets\PIC32CX-SG41-SG60-SG61-Family-Data-Sheet-DS60001715.pdf,0,0,0,0,0,0,ARM Cortex-M4F,Yes,Yes,Yes,12,Yes,,85,-40,120,,PTC,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CX1025SG41128,datasheets\PIC32CX-SG41-SG60-SG61-Family-Data-Sheet-DS60001715.pdf,0,0,0,0,0,0,ARM Cortex-M4F,Yes,Yes,Yes,12,Yes,,85,-40,120,,PTC,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CX1025SG60128,datasheets\PIC32CX-SG41-SG60-SG61-Family-Data-Sheet-DS60001715.pdf,0,0,0,0,0,0,ARM Cortex-M4F,Yes,Yes,Yes,12,Yes,,85,-40,120,,PTC,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CX1025SG61100,datasheets\PIC32CX-SG41-SG60-SG61-Family-Data-Sheet-DS60001715.pdf,0,0,0,0,0,0,ARM Cortex-M4F,Yes,Yes,Yes,12,Yes,,85,-40,120,,PTC,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CX1025SG61128,datasheets\PIC32CX-SG41-SG60-SG61-Family-Data-Sheet-DS60001715.pdf,0,0,0,0,0,0,ARM Cortex-M4F,Yes,Yes,Yes,12,Yes,,85,-40,120,,PTC,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
PIC32CZ2051CA70100,datasheets\PIC32CZ-CA70-MC70-Family-Data-Sheet-DS60001825.pdf,0,0,0,0,0,0,ARM Cortex-M7,Yes,,Yes,,Yes,512,85,-40,300,2MB,,,,3,,,,,,75,,,,3.6,2.5,,,,,,,,,Hi-Speed,1,,,,,,,,,,,,,,,
PIC32CZ2051CA70144,datasheets\PIC32CZ-CA70-MC70-Family-Data-Sheet-DS60001825.pdf,0,0,0,0,0,0,ARM Cortex-M7,Yes,,Yes,,Yes,512,85,-40,300,2MB,,,,3,,,,,,114,,,,3.6,2.5,,,,,,,,,Hi-Speed,1,,,,,,,,,,,,,,,
PIC32CZ4010CA80144,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,1MB,85,-40,300,4MB,PTC,,,,,,,7,,108,,,,1.85,1.75,,,,,,,16,,Hi-Speed,1,,,,,,Y,,,,,10,,,,
PIC32CZ4010CA80176,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,1MB,85,-40,300,4MB,PTC,,,,,,,7,,127,,,,1.85,1.75,,,,,,,16,,Hi-Speed,1,,,,,,Y,,,,,10,,,,
PIC32CZ4010CA80208,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,1MB,85,-40,300,4MB,PTC,,,,,,,7,,157,,,,1.85,1.75,,,,,,,16,,Hi-Speed,1,,,,,,Y,,,,,10,,,,
PIC32CZ4010CA90144,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,1MB,85,-40,300,4MB,PTC,,,,,,,7,,108,,,,1.85,1.75,,,,,,,16,,Hi-Speed,1,,,,,,Y,,,,,10,,,,
PIC32CZ4010CA90176,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,1MB,85,-40,300,4MB,PTC,,,,,,,7,,127,,,,1.85,1.75,,,,,,,16,,Hi-Speed,1,,,,,,Y,,,,,10,,,,
PIC32CZ4010CA90208,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,1MB,85,-40,300,4MB,PTC,,,,,,,7,,157,,,,1.85,1.75,,,,,,,16,,Hi-Speed,1,,,,,,Y,,,,,10,,,,
PIC32CZ8110CA80144,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,,85,-40,300,8MB,PTC,,,,,,,7,,,,,,1.85,1.75,,,,,,,,,Hi-Speed,1,,,,,,,,,,,,,,,
PIC32CZ8110CA80176,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,,85,-40,300,8MB,PTC,,,,,,,7,,,,,,1.85,1.75,,,,,,,,,Hi-Speed,1,,,,,,,,,,,,,,,
PIC32CZ8110CA80208,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,,85,-40,300,8MB,PTC,,,,,,,7,,,,,,1.85,1.75,,,,,,,,,Hi-Speed,1,,,,,,,,,,,,,,,
PIC32CZ8110CA90144,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,,85,-40,300,8MB,PTC,,,,,,,7,,,,,,1.85,1.75,,,,,,,,,Hi-Speed,1,,,,,,,,,,,,,,,
PIC32CZ8110CA90176,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,,85,-40,300,8MB,PTC,,,,,,,7,,,,,,1.85,1.75,,,,,,,,,Hi-Speed,1,,,,,,,,,,,,,,,
PIC32CZ8110CA90208,datasheets\PIC32CZ-CA80-CA90-Family-Data-Sheet-DS60001749.pdf,0,1,0,1,0,0,ARM Cortex-M7,Yes,Yes,Yes,12,Yes,,85,-40,300,8MB,PTC,,,,,,,7,,,,,,1.85,1.75,,,,,,,,,Hi-Speed,1,,,,,,,,,,,,,,,
PIC32MK0128MCA028,datasheets\PIC32MK-Motor-Control-Family-Data-Sheet-DS60001690.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Programmable BOR,12,Yes,,,,120,,,2,28,1,,SSOP,,,,20,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0128MCA032,datasheets\PIC32MK-Motor-Control-Family-Data-Sheet-DS60001690.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Programmable BOR,12,Yes,,,,120,,,2,32,2,,VQFN,,,,24,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0128MCA048,datasheets\PIC32MK-Motor-Control-Family-Data-Sheet-DS60001690.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Programmable BOR,12,Yes,,,,120,,,2,48,2,,"VQFN
TQFP",,,,37,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0256GPG048,datasheets\PIC32MK-General-Purpose-and-Motor-Control-With-CAN-FD-Family-DataSheet-DS60001570D.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,125,-40,120,,PTC,2,48,2,,"TQFP
VQFN",,,,37,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0256GPG064,datasheets\PIC32MK-General-Purpose-and-Motor-Control-With-CAN-FD-Family-DataSheet-DS60001570D.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,125,-40,120,,PTC,2,64,2,,"TQFP
UQFN",,,,53,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0256MCJ048,datasheets\PIC32MK-General-Purpose-and-Motor-Control-With-CAN-FD-Family-DataSheet-DS60001570D.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,125,-40,120,,PTC,2,48,2,,"TQFP
VQFN",,,,37,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0256MCJ064,datasheets\PIC32MK-General-Purpose-and-Motor-Control-With-CAN-FD-Family-DataSheet-DS60001570D.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,125,-40,120,,PTC,2,64,2,,"TQFP
UQFN",,,,53,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0512GPG048,datasheets\PIC32MK-General-Purpose-and-Motor-Control-With-CAN-FD-Family-DataSheet-DS60001570D.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,125,-40,120,,PTC,2,48,2,,"TQFP
VQFN",,,,37,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0512GPG064,datasheets\PIC32MK-General-Purpose-and-Motor-Control-With-CAN-FD-Family-DataSheet-DS60001570D.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,125,-40,120,,PTC,2,64,2,,"TQFP
UQFN",,,,53,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0512GPK064,datasheets\PIC32MK-GPK-MCM-with-CAN-FD-Family-DataSheet-DS60001519E.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,,,120,,PTC,6,64,4,,"TQFP,
VQFN",,,,49,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,,,
PIC32MK0512GPK100,datasheets\PIC32MK-GPK-MCM-with-CAN-FD-Family-DataSheet-DS60001519E.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,,,120,,PTC,6,100,4,,TQFP,,,,78,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,,,
PIC32MK0512MCJ048,datasheets\PIC32MK-General-Purpose-and-Motor-Control-With-CAN-FD-Family-DataSheet-DS60001570D.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,125,-40,120,,PTC,2,48,2,,"TQFP
VQFN",,,,37,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0512MCJ064,datasheets\PIC32MK-General-Purpose-and-Motor-Control-With-CAN-FD-Family-DataSheet-DS60001570D.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,125,-40,120,,PTC,2,64,2,,"TQFP
UQFN",,,,53,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
PIC32MK0512MCM064,datasheets\PIC32MK-GPK-MCM-with-CAN-FD-Family-DataSheet-DS60001519E.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,,,120,,PTC,6,64,4,,"TQFP,
VQFN",,,,49,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,,,
PIC32MK0512MCM100,datasheets\PIC32MK-GPK-MCM-with-CAN-FD-Family-DataSheet-DS60001519E.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,,,120,,PTC,6,100,4,,TQFP,,,,78,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,,,
PIC32MK1024GPK064,datasheets\PIC32MK-GPK-MCM-with-CAN-FD-Family-DataSheet-DS60001519E.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,,,120,,PTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MK1024GPK100,datasheets\PIC32MK-GPK-MCM-with-CAN-FD-Family-DataSheet-DS60001519E.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,,,120,,PTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
